TimeStamp,Coin Name,Price,Volume,Gain,Loss,Average Gains,Average Loss,Relative Strength,RSI
2021-01-19 18:33:51,Bitcoin,37176.4,73757.182296,0.0,7.769999999996799,5.982857142857289,46.60714285714285,0.1283678160919571,11.376415940021444
2021-01-19 19:15:14,Bitcoin,36924.89,73236.355283,0.0,251.51000000000204,4.127142857142774,64.572142857143,0.0639152221767443,6.007548425331791
2021-01-19 19:15:24,Bitcoin,36952.06,73234.338045,27.169999999998254,0.0,6.067857142856935,20.343571428571263,0.2982690214528906,22.974361748160504
2021-01-19 19:17:38,Bitcoin,37016.91,73264.210105,64.85000000000582,0.0,9.86428571428561,20.343571428571263,0.4848846599487366,32.654701946040475
2021-01-19 19:17:50,Bitcoin,37011.4,73270.34673,0.0,5.510000000002037,9.020714285714348,20.737142857142835,0.4350027555800531,30.313722666282786
2021-03-08 16:22:45,Bitcoin,50963.29,63720.628062,13951.89,0.0,1005.1071428571428,20.737142857142835,48.46893083494081,97.97852918362716
2021-03-08 16:22:52,Bitcoin,50979.54,63719.354843,16.25,0.0,1005.424285714286,20.737142857142835,48.4842243042161,97.9791539342877
2021-03-08 16:22:59,Bitcoin,50974.78,63723.34892,0.0,4.760000000002037,1005.062142857143,21.07714285714298,47.68493289955239,97.94597642341786
2021-03-08 16:23:06,Bitcoin,50984.61,63721.77614,9.830000000001746,0.0,1005.764285714286,20.96428571428624,47.97512776831229,97.95814723602004
2021-03-08 16:23:13,Bitcoin,50984.46,63709.81384,0.0,0.1500000000014552,1005.764285714286,20.541428571428696,48.96272341609264,97.99850782417936
2021-03-08 16:23:21,Bitcoin,50955.32,63717.209149,0.0,29.13999999999941,1005.5714285714286,22.622857142857224,44.449355897953865,97.79974879678105
2021-03-08 16:28:36,Bitcoin,50931.39,63777.687881,0.0,23.93000000000029,1005.5714285714286,23.59642857142847,42.61540790071155,97.70723226462434
2021-03-08 16:28:44,Bitcoin,50914.05,63776.751933,0.0,17.339999999996508,1005.5714285714286,24.29357142857147,41.39249066478485,97.64109165487017
2021-03-08 16:28:51,Bitcoin,50900.0,63779.043159,0.0,14.05000000000291,1004.9992857142861,25.297142857143108,39.727778405240194,97.54467334296993
